X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-3.599995e-07,4.000000e-09
55,3.36e-01,8.00e-01,4.40e+01,
56,3.36e-01,8.00e-01,4.38e+01,
57,3.28e-01,8.00e-01,4.40e+01,
58,3.28e-01,8.00e-01,4.38e+01,
59,3.28e-01,8.00e-01,4.38e+01,
60,3.36e-01,2.40e+00,4.40e+01,
61,3.36e-01,2.40e+00,4.38e+01,
62,3.28e-01,2.40e+00,4.38e+01,
63,3.36e-01,2.40e+00,4.38e+01,
64,3.28e-01,2.40e+00,4.40e+01,
65,3.36e-01,3.20e+00,4.38e+01,
66,3.28e-01,3.20e+00,4.38e+01,
67,3.28e-01,3.20e+00,4.38e+01,
68,3.36e-01,3.20e+00,4.38e+01,
69,3.36e-01,4.80e+00,4.40e+01,
70,3.28e-01,4.80e+00,4.38e+01,
71,3.36e-01,4.80e+00,4.38e+01,
72,3.28e-01,6.40e+00,4.40e+01,
73,3.28e-01,6.40e+00,4.40e+01,
74,3.28e-01,7.20e+00,4.38e+01,
75,3.12e-01,8.80e+00,4.40e+01,
76,3.12e-01,9.60e+00,4.40e+01,
77,3.12e-01,1.12e+01,4.40e+01,
78,3.04e-01,1.36e+01,4.38e+01,
79,2.88e-01,1.68e+01,4.40e+01,
80,2.64e-01,2.24e+01,4.40e+01,
81,2.56e-01,2.80e+01,4.40e+01,
82,2.16e-01,3.68e+01,4.40e+01,
83,1.60e-01,4.40e+01,4.44e+01,
84,-3.84e-01,5.04e+01,4.78e+01,
85,-8.96e-01,5.20e+01,5.02e+01,
86,-9.92e-01,5.20e+01,4.96e+01,
87,-9.12e-01,5.20e+01,4.90e+01,
88,-7.68e-01,5.04e+01,4.90e+01,
89,-5.84e-01,4.88e+01,4.88e+01,
90,-3.60e-01,4.88e+01,4.78e+01,
91,-1.28e-01,4.80e+01,4.74e+01,
92,6.40e-02,4.64e+01,4.68e+01,
93,1.12e-01,4.80e+01,4.72e+01,
94,-2.40e-02,4.88e+01,4.88e+01,
95,-1.68e-01,5.04e+01,5.00e+01,
96,-1.92e-01,5.04e+01,5.02e+01,
97,-9.60e-02,4.88e+01,5.00e+01,
98,4.80e-02,4.88e+01,4.94e+01,
99,7.20e-02,4.88e+01,5.00e+01,
100,-2.40e-02,5.04e+01,5.08e+01,
101,-1.44e-01,5.20e+01,5.18e+01,
102,-1.52e-01,5.20e+01,5.18e+01,
103,-7.20e-02,5.20e+01,5.18e+01,
104,4.00e-02,5.20e+01,5.16e+01,
105,4.00e-02,5.20e+01,5.18e+01,
106,-4.80e-02,5.28e+01,5.28e+01,
107,-1.20e-01,5.28e+01,5.30e+01,
